SOUID,DATE,HUMIDITY,QUALITY
125859,19521220,80,0
125859,19521221,80,0
125859,19521222,79,0
125859,19521223,96,0
125859,19521224,95,0
125859,19521225,90,0
125859,19521226,95,0
125859,19521227,93,0
125859,19521228,81,0
125859,19521229,83,0
125859,19521230,83,0
125859,19521231,89,0
125859,19530101,88,0
125859,19530102,93,0
125859,19530103,80,0
125859,19530104,79,0
125859,19530105,86,0
125859,19530106,83,0
125859,19530107,80,0
125859,19530108,81,0
125859,19530109,87,0
125859,19530110,91,0
125859,19530111,75,0
125859,19530112,86,0
125859,19530113,71,0
125859,19530114,78,0
125859,19530115,77,0
125859,19530116,79,0
125859,19530117,84,0
125859,19530118,82,0
125859,19530119,91,0
125859,19530120,79,0
125859,19530121,79,0
125859,19530122,89,0
125859,19530123,91,0
125859,19530124,87,0
125859,19530125,90,0
125859,19530126,85,0
125859,19530127,82,0
125859,19530128,81,0
125859,19530129,88,0
125859,19530130,85,0
125859,19530131,89,0
125859,19530201,86,0
125859,19530202,90,0
125859,19530203,92,0
125859,19530204,81,0
125859,19530205,79,0
125859,19530206,85,0
125859,19530207,73,0
125859,19530208,72,0
125859,19530209,82,0
125859,19530210,84,0
125859,19530211,72,0
125859,19530212,91,0
125859,19530213,77,0
125859,19530214,81,0
125859,19530215,71,0
125859,19530216,70,0
125859,19530217,75,0
125859,19530218,93,0
125859,19530219,93,0
125859,19530220,88,0
125859,19530221,88,0
125859,19530222,93,0
125859,19530223,86,0
125859,19530224,85,0
125859,19530225,91,0
125859,19530226,94,0
125859,19530227,96,0
125859,19530228,71,0
125859,19530301,62,0
125859,19530302,84,0
125859,19530303,94,0
125859,19530304,69,0
125859,19530305,82,0
125859,19530306,88,0
125859,19530307,80,0
125859,19530308,61,0
125859,19530309,60,0
125859,19530310,64,0
125859,19530311,94,0
125859,19530312,84,0
125859,19530313,62,0
125859,19530314,65,0
125859,19530315,64,0
125859,19530316,62,0
125859,19530317,65,0
125859,19530318,65,0
125859,19530319,61,0
125859,19530320,62,0
125859,19530321,56,0
125859,19530322,61,0
125859,19530323,62,0
125859,19530324,54,0
125859,19530325,59,0
125859,19530326,68,0
125859,19530327,73,0
125859,19530328,74,0
125859,19530329,57,0
125859,19530330,54,0
125859,19530331,76,0
125859,19530401,68,0
125859,19530402,72,0
125859,19530403,72,0
125859,19530404,61,0
125859,19530405,88,0
125859,19530406,71,0
125859,19530407,66,0
125859,19530408,67,0
125859,19530409,75,0
125859,19530410,95,0
125859,19530411,78,0
125859,19530412,76,0
125859,19530413,89,0
125859,19530414,93,0
125859,19530415,93,0
125859,19530416,92,0
125859,19530417,89,0
125859,19530418,64,0
125859,19530419,61,0
125859,19530420,51,0
125859,19530421,55,0
125859,19530422,60,0
125859,19530423,56,0
125859,19530424,68,0
125859,19530425,68,0
125859,19530426,62,0
125859,19530427,74,0
125859,19530428,78,0
125859,19530429,82,0
125859,19530430,60,0
125859,19530501,46,0
125859,19530502,66,0
125859,19530503,58,0
125859,19530504,59,0
125859,19530505,62,0
125859,19530506,68,0
125859,19530507,86,0
125859,19530508,82,0
125859,19530509,84,0
125859,19530510,77,0
125859,19530511,51,0
125859,19530512,66,0
125859,19530513,61,0
125859,19530514,89,0
125859,19530515,65,0
125859,19530516,62,0
125859,19530517,58,0
125859,19530518,57,0
125859,19530519,55,0
125859,19530520,56,0
125859,19530521,65,0
125859,19530522,78,0
125859,19530523,89,0
125859,19530524,74,0
125859,19530525,53,0
125859,19530526,62,0
125859,19530527,64,0
125859,19530528,75,0
125859,19530529,66,0
125859,19530530,90,0
125859,19530531,86,0
125859,19530601,85,0
125859,19530602,84,0
125859,19530603,81,0
125859,19530604,63,0
125859,19530605,50,0
125859,19530606,57,0
125859,19530607,65,0
125859,19530608,78,0
125859,19530609,74,0
125859,19530610,89,0
125859,19530611,94,0
125859,19530612,83,0
125859,19530613,70,0
125859,19530614,94,0
125859,19530615,77,0
125859,19530616,82,0
125859,19530617,76,0
125859,19530618,91,0
125859,19530619,71,0
125859,19530620,65,0
125859,19530621,76,0
125859,19530622,87,0
125859,19530623,81,0
125859,19530624,90,0
125859,19530625,92,0
125859,19530626,93,0
125859,19530627,94,0
125859,19530628,78,0
125859,19530629,81,0
125859,19530630,82,0
125859,19530701,92,0
125859,19530702,77,0
125859,19530703,90,0
125859,19530704,88,0
125859,19530705,92,0
125859,19530706,82,0
125859,19530707,77,0
125859,19530708,74,0
125859,19530709,87,0
125859,19530710,86,0
125859,19530711,75,0
125859,19530712,73,0
125859,19530713,89,0
125859,19530714,70,0
125859,19530715,66,0
125859,19530716,67,0
125859,19530717,79,0
125859,19530718,79,0
125859,19530719,74,0
125859,19530720,72,0
125859,19530721,64,0
125859,19530722,58,0
125859,19530723,85,0
125859,19530724,61,0
125859,19530725,67,0
125859,19530726,70,0
125859,19530727,69,0
125859,19530728,62,0
125859,19530729,76,0
125859,19530730,75,0
125859,19530731,68,0
125859,19530801,75,0
125859,19530802,70,0
125859,19530803,81,0
125859,19530804,78,0
125859,19530805,69,0
125859,19530806,87,0
125859,19530807,71,0
125859,19530808,59,0
125859,19530809,65,0
125859,19530810,76,0
125859,19530811,64,0
125859,19530812,64,0
125859,19530813,72,0
125859,19530814,66,0
125859,19530815,55,0
125859,19530816,83,0
125859,19530817,68,0
125859,19530818,72,0
125859,19530819,66,0
125859,19530820,73,0
125859,19530821,88,0
125859,19530822,67,0
125859,19530823,65,0
125859,19530824,67,0
125859,19530825,74,0
125859,19530826,77,0
125859,19530827,84,0
125859,19530828,76,0
125859,19530829,78,0
125859,19530830,75,0
125859,19530831,67,0
125859,19530901,68,0
125859,19530902,77,0
125859,19530903,62,0
125859,19530904,65,0
125859,19530905,57,0
125859,19530906,58,0
125859,19530907,48,0
125859,19530908,78,0
125859,19530909,71,0
125859,19530910,79,0
125859,19530911,79,0
125859,19530912,66,0
125859,19530913,60,0
125859,19530914,53,0
125859,19530915,76,0
125859,19530916,83,0
125859,19530917,82,0
125859,19530918,78,0
125859,19530919,89,0
125859,19530920,88,0
125859,19530921,84,0
125859,19530922,67,0
125859,19530923,79,0
125859,19530924,88,0
125859,19530925,91,0
125859,19530926,91,0
125859,19530927,86,0
125859,19530928,88,0
125859,19530929,86,0
125859,19530930,78,0
125859,19531001,75,0
125859,19531002,83,0
125859,19531003,87,0
125859,19531004,88,0
125859,19531005,69,0
125859,19531006,71,0
125859,19531007,78,0
125859,19531008,83,0
125859,19531009,67,0
125859,19531010,79,0
125859,19531011,88,0
125859,19531012,93,0
125859,19531013,83,0
125859,19531014,81,0
125859,19531015,86,0
125859,19531016,95,0
125859,19531017,92,0
125859,19531018,83,0
125859,19531019,85,0
125859,19531020,82,0
125859,19531021,75,0
125859,19531022,84,0
125859,19531023,96,0
125859,19531024,86,0
125859,19531025,95,0
125859,19531026,92,0
125859,19531027,88,0
125859,19531028,84,0
125859,19531029,94,0
125859,19531030,90,0
125859,19531031,84,0
125859,19531101,89,0
125859,19531102,85,0
125859,19531103,89,0
125859,19531104,88,0
125859,19531105,80,0
125859,19531106,81,0
125859,19531107,81,0
125859,19531108,89,0
125859,19531109,85,0
125859,19531110,96,0
125859,19531111,87,0
125859,19531112,81,0
125859,19531113,86,0
125859,19531114,94,0
125859,19531115,90,0
125859,19531116,85,0
125859,19531117,89,0
125859,19531118,88,0
125859,19531119,95,0
125859,19531120,96,0
125859,19531121,96,0
125859,19531122,96,0
125859,19531123,95,0
125859,19531124,93,0
125859,19531125,94,0
125859,19531126,92,0
125859,19531127,92,0
125859,19531128,77,0
125859,19531129,84,0
125859,19531130,86,0
125859,19531201,80,0
125859,19531202,96,0
125859,19531203,96,0
125859,19531204,95,0
125859,19531205,97,0
125859,19531206,96,0
125859,19531207,93,0
125859,19531208,96,0
125859,19531209,95,0
125859,19531210,95,0
125859,19531211,95,0
125859,19531212,94,0
125859,19531213,92,0
125859,19531214,94,0
125859,19531215,91,0
125859,19531216,92,0
125859,19531217,95,0
125859,19531218,96,0
125859,19531219,94,0
125859,19531220,88,0
125859,19531221,77,0
125859,19531222,86,0
125859,19531223,85,0
125859,19531224,85,0
125859,19531225,92,0
125859,19531226,81,0
125859,19531227,85,0
125859,19531228,86,0
125859,19531229,94,0
125859,19531230,77,0
125859,19531231,70,0
125859,19540101,75,0
125859,19540102,76,0
125859,19540103,88,0
125859,19540104,88,0
125859,19540105,79,0
125859,19540106,81,0
125859,19540107,84,0
125859,19540108,88,0
125859,19540109,91,0
125859,19540110,93,0
125859,19540111,94,0
125859,19540112,86,0
125859,19540113,81,0
125859,19540114,75,0
125859,19540115,87,0
125859,19540116,75,0
125859,19540117,74,0
125859,19540118,81,0
125859,19540119,77,0
125859,19540120,63,0
125859,19540121,84,0
125859,19540122,83,0
125859,19540123,64,0
125859,19540124,57,0
125859,19540125,64,0
125859,19540126,70,0
125859,19540127,69,0
125859,19540128,80,0
125859,19540129,83,0
125859,19540130,76,0
125859,19540131,74,0
125859,19540201,67,0
125859,19540202,69,0
125859,19540203,69,0
125859,19540204,68,0
125859,19540205,70,0
125859,19540206,82,0
125859,19540207,90,0
125859,19540208,86,0
125859,19540209,88,0
125859,19540210,94,0
125859,19540211,94,0
125859,19540212,91,0
125859,19540213,91,0
125859,19540214,90,0
125859,19540215,91,0
125859,19540216,92,0
125859,19540217,78,0
125859,19540218,72,0
125859,19540219,73,0
125859,19540220,82,0
125859,19540221,71,0
125859,19540222,70,0
125859,19540223,67,0
125859,19540224,80,0
125859,19540225,68,0
125859,19540226,81,0
125859,19540227,89,0
125859,19540228,90,0
125859,19540301,76,0
125859,19540302,77,0
125859,19540303,69,0
125859,19540304,87,0
125859,19540305,82,0
125859,19540306,66,0
125859,19540307,57,0
125859,19540308,67,0
125859,19540309,70,0
125859,19540310,77,0
125859,19540311,73,0
125859,19540312,92,0
125859,19540313,68,0
125859,19540314,70,0
125859,19540315,75,0
125859,19540316,72,0
125859,19540317,65,0
125859,19540318,75,0
125859,19540319,93,0
125859,19540320,91,0
125859,19540321,86,0
125859,19540322,69,0
125859,19540323,67,0
125859,19540324,76,0
125859,19540325,65,0
125859,19540326,69,0
125859,19540327,69,0
125859,19540328,71,0
125859,19540329,72,0
125859,19540330,71,0
125859,19540331,80,0
125859,19540401,73,0
125859,19540402,89,0
125859,19540403,76,0
125859,19540404,76,0
125859,19540405,92,0
125859,19540406,91,0
125859,19540407,88,0
125859,19540408,88,0
125859,19540409,66,0
125859,19540410,58,0
125859,19540411,52,0
125859,19540412,50,0
125859,19540413,55,0
125859,19540414,54,0
125859,19540415,81,0
125859,19540416,84,0
125859,19540417,82,0
125859,19540418,77,0
125859,19540419,95,0
125859,19540420,66,0
125859,19540421,84,0
125859,19540422,81,0
125859,19540423,69,0
125859,19540424,63,0
125859,19540425,67,0
125859,19540426,86,0
125859,19540427,56,0
125859,19540428,53,0
125859,19540429,51,0
125859,19540430,90,0
125859,19540501,69,0
125859,19540502,74,0
125859,19540503,87,0
125859,19540504,84,0
125859,19540505,74,0
125859,19540506,79,0
125859,19540507,61,0
125859,19540508,74,0
125859,19540509,70,0
125859,19540510,72,0
125859,19540511,62,0
125859,19540512,59,0
125859,19540513,56,0
125859,19540514,47,0
125859,19540515,52,0
125859,19540516,61,0
125859,19540517,83,0
125859,19540518,91,0
125859,19540519,85,0
125859,19540520,65,0
125859,19540521,85,0
125859,19540522,80,0
125859,19540523,85,0
125859,19540524,74,0
125859,19540525,54,0
125859,19540526,60,0
125859,19540527,76,0
125859,19540528,69,0
125859,19540529,87,0
125859,19540530,71,0
125859,19540531,74,0
125859,19540601,78,0
125859,19540602,78,0
125859,19540603,65,0
125859,19540604,84,0
125859,19540605,84,0
125859,19540606,92,0
125859,19540607,70,0
125859,19540608,59,0
125859,19540609,63,0
125859,19540610,80,0
125859,19540611,79,0
125859,19540612,76,0
125859,19540613,80,0
125859,19540614,82,0
125859,19540615,75,0
125859,19540616,92,0
125859,19540617,79,0
125859,19540618,65,0
125859,19540619,68,0
125859,19540620,70,0
125859,19540621,73,0
125859,19540622,77,0
125859,19540623,86,0
125859,19540624,70,0
125859,19540625,65,0
125859,19540626,57,0
125859,19540627,74,0
125859,19540628,90,0
125859,19540629,73,0
125859,19540630,78,0
125859,19540701,96,0
125859,19540702,84,0
125859,19540703,70,0
125859,19540704,77,0
125859,19540705,78,0
125859,19540706,76,0
125859,19540707,85,0
125859,19540708,69,0
125859,19540709,93,0
125859,19540710,96,0
125859,19540711,80,0
125859,19540712,74,0
125859,19540713,68,0
125859,19540714,70,0
125859,19540715,82,0
125859,19540716,67,0
125859,19540717,60,0
125859,19540718,73,0
125859,19540719,81,0
125859,19540720,72,0
125859,19540721,65,0
125859,19540722,61,0
125859,19540723,59,0
125859,19540724,73,0
125859,19540725,68,0
125859,19540726,65,0
125859,19540727,67,0
125859,19540728,64,0
125859,19540729,59,0
125859,19540730,81,0
125859,19540731,84,0
125859,19540801,82,0
125859,19540802,76,0
125859,19540803,70,0
125859,19540804,72,0
125859,19540805,71,0
125859,19540806,68,0
125859,19540807,80,0
125859,19540808,80,0
125859,19540809,93,0
125859,19540810,68,0
125859,19540811,63,0
125859,19540812,75,0
125859,19540813,75,0
125859,19540814,81,0
125859,19540815,90,0
125859,19540816,85,0
125859,19540817,75,0
125859,19540818,80,0
125859,19540819,80,0
125859,19540820,84,0
125859,19540821,94,0
125859,19540822,88,0
125859,19540823,82,0
125859,19540824,81,0
125859,19540825,80,0
125859,19540826,91,0
125859,19540827,87,0
125859,19540828,78,0
125859,19540829,90,0
125859,19540830,86,0
125859,19540831,79,0
125859,19540901,79,0
125859,19540902,78,0
125859,19540903,79,0
125859,19540904,81,0
125859,19540905,74,0
125859,19540906,80,0
125859,19540907,81,0
125859,19540908,89,0
125859,19540909,78,0
125859,19540910,80,0
125859,19540911,75,0
125859,19540912,88,0
125859,19540913,75,0
125859,19540914,85,0
125859,19540915,88,0
125859,19540916,76,0
125859,19540917,77,0
125859,19540918,75,0
125859,19540919,74,0
125859,19540920,84,0
125859,19540921,75,0
125859,19540922,67,0
125859,19540923,76,0
125859,19540924,80,0
125859,19540925,76,0
125859,19540926,82,0
125859,19540927,90,0
125859,19540928,92,0
125859,19540929,77,0
125859,19540930,70,0
125859,19541001,84,0
125859,19541002,83,0
125859,19541003,85,0
125859,19541004,84,0
125859,19541005,78,0
125859,19541006,89,0
125859,19541007,78,0
125859,19541008,78,0
125859,19541009,73,0
125859,19541010,83,0
125859,19541011,86,0
125859,19541012,82,0
125859,19541013,84,0
125859,19541014,88,0
125859,19541015,86,0
125859,19541016,87,0
125859,19541017,84,0
125859,19541018,89,0
125859,19541019,70,0
125859,19541020,80,0
125859,19541021,88,0
125859,19541022,93,0
125859,19541023,78,0
125859,19541024,83,0
125859,19541025,82,0
125859,19541026,78,0
125859,19541027,91,0
125859,19541028,94,0
125859,19541029,95,0
125859,19541030,95,0
125859,19541031,88,0
125859,19541101,88,0
125859,19541102,92,0
125859,19541103,88,0
125859,19541104,78,0
125859,19541105,94,0
125859,19541106,93,0
125859,19541107,85,0
125859,19541108,93,0
125859,19541109,83,0
125859,19541110,78,0
125859,19541111,77,0
125859,19541112,94,0
125859,19541113,77,0
125859,19541114,76,0
125859,19541115,75,0
125859,19541116,77,0
125859,19541117,62,0
125859,19541118,90,0
125859,19541119,84,0
125859,19541120,80,0
125859,19541121,80,0
125859,19541122,91,0
125859,19541123,86,0
125859,19541124,89,0
125859,19541125,96,0
125859,19541126,90,0
125859,19541127,82,0
125859,19541128,91,0
125859,19541129,88,0
125859,19541130,93,0
125859,19541201,87,0
125859,19541202,96,0
125859,19541203,92,0
125859,19541204,90,0
125859,19541205,76,0
125859,19541206,84,0
125859,19541207,89,0
125859,19541208,74,0
125859,19541209,78,0
125859,19541210,95,0
125859,19541211,92,0
125859,19541212,79,0
125859,19541213,81,0
125859,19541214,96,0
125859,19541215,95,0
125859,19541216,87,0
125859,19541217,86,0
125859,19541218,82,0
125859,19541219,84,0
125859,19541220,88,0
125859,19541221,85,0
125859,19541222,89,0
125859,19541223,86,0
125859,19541224,61,0
125859,19541225,85,0
125859,19541226,74,0
125859,19541227,77,0
125859,19541228,84,0
125859,19541229,96,0
125859,19541230,88,0
125859,19541231,65,0
125859,19550101,66,0
125859,19550102,67,0
125859,19550103,57,0
125859,19550104,77,0
125859,19550105,85,0
125859,19550106,85,0
125859,19550107,85,0
125859,19550108,91,0
125859,19550109,92,0
125859,19550110,93,0
125859,19550111,94,0
125859,19550112,91,0
125859,19550113,78,0
125859,19550114,83,0
125859,19550115,85,0
125859,19550116,89,0
125859,19550117,72,0
125859,19550118,78,0
125859,19550119,60,0
125859,19550120,81,0
125859,19550121,75,0
125859,19550122,96,0
125859,19550123,92,0
125859,19550124,89,0
125859,19550125,88,0
125859,19550126,92,0
125859,19550127,87,0
125859,19550128,96,0
125859,19550129,95,0
125859,19550130,97,0
125859,19550131,96,0
125859,19550201,79,0
125859,19550202,82,0
125859,19550203,89,0
125859,19550204,81,0
125859,19550205,79,0
125859,19550206,81,0
125859,19550207,71,0
125859,19550208,83,0
125859,19550209,78,0
125859,19550210,85,0
125859,19550211,69,0
125859,19550212,80,0
125859,19550213,67,0
125859,19550214,73,0
125859,19550215,67,0
125859,19550216,82,0
125859,19550217,87,0
125859,19550218,91,0
125859,19550219,91,0
125859,19550220,72,0
125859,19550221,83,0
125859,19550222,94,0
125859,19550223,86,0
125859,19550224,89,0
125859,19550225,92,0
125859,19550226,84,0
125859,19550227,78,0
125859,19550228,64,0
125859,19550301,67,0
125859,19550302,61,0
125859,19550303,57,0
125859,19550304,60,0
125859,19550305,71,0
125859,19550306,82,0
125859,19550307,59,0
125859,19550308,69,0
125859,19550309,71,0
125859,19550310,70,0
125859,19550311,72,0
125859,19550312,68,0
125859,19550313,80,0
125859,19550314,83,0
125859,19550315,71,0
125859,19550316,74,0
125859,19550317,81,0
125859,19550318,74,0
125859,19550319,55,0
125859,19550320,70,0
125859,19550321,71,0
125859,19550322,81,0
125859,19550323,71,0
125859,19550324,65,0
125859,19550325,61,0
125859,19550326,75,0
125859,19550327,75,0
125859,19550328,79,0
125859,19550329,88,0
125859,19550330,63,0
125859,19550331,62,0
125859,19550401,60,0
125859,19550402,62,0
125859,19550403,70,0
125859,19550404,68,0
125859,19550405,88,0
125859,19550406,60,0
125859,19550407,91,0
125859,19550408,82,0
125859,19550409,85,0
125859,19550410,70,0
125859,19550411,90,0
125859,19550412,65,0
125859,19550413,73,0
125859,19550414,60,0
125859,19550415,81,0
125859,19550416,75,0
125859,19550417,69,0
125859,19550418,63,0
125859,19550419,44,0
125859,19550420,50,0
125859,19550421,59,0
125859,19550422,60,0
125859,19550423,58,0
125859,19550424,59,0
125859,19550425,52,0
125859,19550426,50,0
125859,19550427,62,0
125859,19550428,62,0
125859,19550429,54,0
125859,19550430,61,0
125859,19550501,62,0
125859,19550502,65,0
125859,19550503,71,0
125859,19550504,81,0
125859,19550505,63,0
125859,19550506,71,0
125859,19550507,55,0
125859,19550508,62,0
125859,19550509,67,0
125859,19550510,69,0
125859,19550511,92,0
125859,19550512,71,0
125859,19550513,68,0
125859,19550514,71,0
125859,19550515,90,0
125859,19550516,65,0
125859,19550517,80,0
125859,19550518,81,0
125859,19550519,69,0
125859,19550520,56,0
125859,19550521,60,0
125859,19550522,64,0
125859,19550523,60,0
125859,19550524,55,0
125859,19550525,59,0
125859,19550526,71,0
125859,19550527,93,0
125859,19550528,80,0
125859,19550529,86,0
125859,19550530,56,0
125859,19550531,48,0
125859,19550601,59,0
125859,19550602,76,0
125859,19550603,46,0
125859,19550604,94,0
125859,19550605,76,0
125859,19550606,72,0
125859,19550607,78,0
125859,19550608,74,0
125859,19550609,69,0
125859,19550610,81,0
125859,19550611,81,0
125859,19550612,72,0
125859,19550613,66,0
125859,19550614,66,0
125859,19550615,60,0
125859,19550616,70,0
125859,19550617,78,0
125859,19550618,74,0
125859,19550619,78,0
125859,19550620,83,0
125859,19550621,81,0
125859,19550622,89,0
125859,19550623,70,0
125859,19550624,60,0
125859,19550625,73,0
125859,19550626,75,0
125859,19550627,82,0
125859,19550628,71,0
125859,19550629,61,0
125859,19550630,66,0
125859,19550701,66,0
125859,19550702,63,0
125859,19550703,92,0
125859,19550704,78,0
125859,19550705,65,0
125859,19550706,75,0
125859,19550707,93,0
125859,19550708,92,0
125859,19550709,87,0
125859,19550710,80,0
125859,19550711,79,0
125859,19550712,72,0
125859,19550713,90,0
125859,19550714,85,0
125859,19550715,86,0
125859,19550716,68,0
125859,19550717,73,0
125859,19550718,75,0
125859,19550719,67,0
125859,19550720,76,0
125859,19550721,73,0
125859,19550722,93,0
125859,19550723,83,0
125859,19550724,80,0
125859,19550725,67,0
125859,19550726,74,0
125859,19550727,82,0
125859,19550728,79,0
125859,19550729,89,0
125859,19550730,81,0
125859,19550731,68,0
125859,19550801,81,0
125859,19550802,82,0
125859,19550803,84,0
125859,19550804,83,0
125859,19550805,73,0
125859,19550806,64,0
125859,19550807,87,0
125859,19550808,72,0
125859,19550809,78,0
125859,19550810,75,0
125859,19550811,72,0
125859,19550812,82,0
125859,19550813,79,0
125859,19550814,82,0
125859,19550815,79,0
125859,19550816,73,0
125859,19550817,71,0
125859,19550818,72,0
125859,19550819,78,0
125859,19550820,80,0
125859,19550821,65,0
125859,19550822,65,0
125859,19550823,71,0
125859,19550824,67,0
125859,19550825,81,0
125859,19550826,77,0
125859,19550827,88,0
125859,19550828,80,0
125859,19550829,81,0
125859,19550830,81,0
125859,19550831,82,0
125859,19550901,87,0
125859,19550902,79,0
125859,19550903,81,0
125859,19550904,79,0
125859,19550905,80,0
125859,19550906,87,0
125859,19550907,81,0
125859,19550908,81,0
125859,19550909,84,0
125859,19550910,93,0
125859,19550911,91,0
125859,19550912,84,0
125859,19550913,71,0
125859,19550914,77,0
125859,19550915,86,0
125859,19550916,73,0
125859,19550917,75,0
125859,19550918,77,0
125859,19550919,76,0
125859,19550920,86,0
125859,19550921,84,0
125859,19550922,74,0
125859,19550923,88,0
125859,19550924,86,0
125859,19550925,90,0
125859,19550926,89,0
125859,19550927,86,0
125859,19550928,87,0
125859,19550929,71,0
125859,19550930,76,0
125859,19551001,80,0
125859,19551002,78,0
125859,19551003,85,0
125859,19551004,90,0
125859,19551005,86,0
125859,19551006,78,0
125859,19551007,90,0
125859,19551008,82,0
125859,19551009,71,0
125859,19551010,83,0
125859,19551011,90,0
125859,19551012,93,0
125859,19551013,81,0
125859,19551014,86,0
125859,19551015,84,0
125859,19551016,90,0
125859,19551017,78,0
125859,19551018,81,0
125859,19551019,86,0
125859,19551020,84,0
125859,19551021,80,0
125859,19551022,82,0
125859,19551023,85,0
125859,19551024,94,0
125859,19551025,76,0
125859,19551026,82,0
125859,19551027,71,0
125859,19551028,86,0
125859,19551029,71,0
125859,19551030,85,0
125859,19551031,64,0
125859,19551101,87,0
125859,19551102,88,0
125859,19551103,96,0
125859,19551104,90,0
125859,19551105,88,0
125859,19551106,89,0
125859,19551107,87,0
125859,19551108,97,0
125859,19551109,90,0
125859,19551110,92,0
125859,19551111,92,0
125859,19551112,83,0
125859,19551113,92,0
125859,19551114,82,0
125859,19551115,69,0
125859,19551116,61,0
125859,19551117,76,0
125859,19551118,76,0
125859,19551119,72,0
125859,19551120,78,0
125859,19551121,82,0
125859,19551122,76,0
125859,19551123,73,0
125859,19551124,89,0
125859,19551125,82,0
125859,19551126,80,0
125859,19551127,87,0
125859,19551128,95,0
125859,19551129,95,0
125859,19551130,90,0
125859,19551201,92,0
125859,19551202,96,0
125859,19551203,84,0
125859,19551204,90,0
125859,19551205,95,0
125859,19551206,94,0
125859,19551207,91,0
125859,19551208,70,0
125859,19551209,94,0
125859,19551210,84,0
125859,19551211,81,0
125859,19551212,93,0
125859,19551213,95,0
125859,19551214,97,0
125859,19551215,96,0
125859,19551216,87,0
125859,19551217,95,0
125859,19551218,87,0
125859,19551219,88,0
125859,19551220,93,0
125859,19551221,93,0
125859,19551222,91,0
125859,19551223,93,0
125859,19551224,95,0
125859,19551225,96,0
125859,19551226,92,0
125859,19551227,92,0
125859,19551228,89,0
125859,19551229,79,0
125859,19551230,78,0
125859,19551231,84,0
125859,19560101,87,0
125859,19560102,96,0
125859,19560103,92,0
125859,19560104,88,0
125859,19560105,91,0
125859,19560106,91,0
125859,19560107,83,0
125859,19560108,77,0
125859,19560109,77,0
125859,19560110,90,0
125859,19560111,83,0
125859,19560112,79,0
125859,19560113,95,0
125859,19560114,97,0
125859,19560115,97,0
125859,19560116,78,0
125859,19560117,95,0
125859,19560118,77,0
125859,19560119,79,0
125859,19560120,91,0
125859,19560121,77,0
125859,19560122,80,0
125859,19560123,89,0
125859,19560124,80,0
125859,19560125,85,0
125859,19560126,85,0
125859,19560127,93,0
125859,19560128,92,0
125859,19560129,96,0
125859,19560130,95,0
125859,19560131,81,0
125859,19560201,68,0
125859,19560202,71,0
125859,19560203,67,0
125859,19560204,80,0
125859,19560205,74,0
125859,19560206,76,0
125859,19560207,64,0
125859,19560208,88,0
125859,19560209,75,0
125859,19560210,73,0
125859,19560211,80,0
125859,19560212,83,0
125859,19560213,80,0
125859,19560214,80,0
125859,19560215,92,0
125859,19560216,86,0
125859,19560217,90,0
125859,19560218,76,0
125859,19560219,78,0
125859,19560220,73,0
125859,19560221,76,0
125859,19560222,84,0
125859,19560223,83,0
125859,19560224,84,0
125859,19560225,74,0
125859,19560226,84,0
125859,19560227,82,0
125859,19560228,74,0
125859,19560229,88,0
125859,19560301,79,0
125859,19560302,79,0
125859,19560303,95,0
125859,19560304,84,0
125859,19560305,87,0
125859,19560306,73,0
125859,19560307,89,0
125859,19560308,64,0
125859,19560309,47,0
125859,19560310,63,0
125859,19560311,76,0
125859,19560312,71,0
125859,19560313,77,0
125859,19560314,80,0
125859,19560315,72,0
125859,19560316,61,0
125859,19560317,60,0
125859,19560318,78,0
125859,19560319,82,0
125859,19560320,89,0
125859,19560321,71,0
125859,19560322,75,0
125859,19560323,95,0
125859,19560324,70,0
125859,19560325,89,0
125859,19560326,89,0
125859,19560327,96,0
125859,19560328,92,0
125859,19560329,81,0
125859,19560330,78,0
125859,19560331,84,0
125859,19560401,95,0
125859,19560402,71,0
125859,19560403,68,0
125859,19560404,71,0
125859,19560405,90,0
125859,19560406,84,0
125859,19560407,65,0
125859,19560408,65,0
125859,19560409,67,0
125859,19560410,61,0
125859,19560411,67,0
125859,19560412,64,0
125859,19560413,85,0
125859,19560414,93,0
125859,19560415,79,0
125859,19560416,91,0
125859,19560417,96,0
125859,19560418,98,0
125859,19560419,89,0
125859,19560420,75,0
125859,19560421,75,0
125859,19560422,78,0
125859,19560423,92,0
125859,19560424,80,0
125859,19560425,65,0
125859,19560426,64,0
125859,19560427,64,0
125859,19560428,78,0
125859,19560429,73,0
125859,19560430,89,0
125859,19560501,94,0
125859,19560502,97,0
125859,19560503,88,0
125859,19560504,71,0
125859,19560505,62,0
125859,19560506,72,0
125859,19560507,67,0
125859,19560508,65,0
125859,19560509,64,0
125859,19560510,83,0
125859,19560511,94,0
125859,19560512,97,0
125859,19560513,96,0
125859,19560514,69,0
125859,19560515,70,0
125859,19560516,71,0
125859,19560517,77,0
125859,19560518,95,0
125859,19560519,96,0
125859,19560520,81,0
125859,19560521,70,0
125859,19560522,77,0
125859,19560523,91,0
125859,19560524,89,0
125859,19560525,94,0
125859,19560526,65,0
125859,19560527,70,0
125859,19560528,65,0
125859,19560529,82,0
125859,19560530,78,0
125859,19560531,78,0
125859,19560601,93,0
125859,19560602,89,0
125859,19560603,76,0
125859,19560604,80,0
125859,19560605,68,0
125859,19560606,87,0
125859,19560607,82,0
125859,19560608,97,0
125859,19560609,82,0
125859,19560610,78,0
125859,19560611,73,0
